250,3169,randomwalk,15107,False,32,1.510864
250,3169,randomwalk,21325,False,32,2.132727
250,3169,randomwalk,22722,False,32,2.272445
250,3169,randomwalk,30705,False,32,3.070829
250,3169,randomwalk,19219,False,32,1.922105
250,3169,randomwalk,40007,False,32,4.001116
250,3169,randomwalk,18930,False,32,1.893213
250,3169,randomwalk,31887,False,32,3.189038
250,3169,randomwalk,26951,False,32,2.695391
250,3169,randomwalk,28511,False,32,2.851412
250,3169,randomwalk,51657,False,32,5.166256
250,3169,randomwalk,30321,False,32,3.032422
250,3169,randomwalk,71574,False,32,7.158161
250,3169,randomwalk,24014,False,32,2.401662
250,3169,randomwalk,34580,False,32,3.458375
250,3169,randomwalk,19151,False,32,1.915304
250,3169,randomwalk,19882,False,32,1.988411
250,3169,randomwalk,33474,False,32,3.347766
250,3169,randomwalk,24228,False,32,2.423060
250,3169,randomwalk,36213,False,32,3.621704
250,3169,randomwalk,82014,False,32,8.202276
250,3169,randomwalk,27886,False,32,2.788900
250,3169,randomwalk,34642,False,32,3.464577
250,3169,randomwalk,21641,False,32,2.164338
250,3169,randomwalk,40295,False,32,4.029932
250,3169,randomwalk,25391,False,32,2.539376
250,3169,randomwalk,25746,False,32,2.574875
250,3169,randomwalk,20190,False,32,2.019223
250,3169,randomwalk,28020,False,32,2.802298
250,3169,randomwalk,56199,False,32,5.620497
250,3169,randomwalk,42300,False,32,4.230454
250,3169,randomwalk,18040,False,32,1.804197
250,3169,randomwalk,58914,False,32,5.892045
250,3169,randomwalk,41438,False,32,4.144246
250,3169,randomwalk,32788,False,32,3.279146
250,3169,randomwalk,66152,False,32,6.615898
250,3169,randomwalk,17836,False,32,1.783793
250,3169,randomwalk,25471,False,32,2.547373
250,3169,randomwalk,50029,False,32,5.003436
250,3169,randomwalk,14586,False,32,1.458757
250,3169,randomwalk,41066,False,32,4.107044
250,3169,randomwalk,35703,False,32,3.570687
250,3169,randomwalk,44362,False,32,4.436666
250,3169,randomwalk,30163,False,32,3.016619
250,3169,randomwalk,19408,False,32,1.941014
250,3169,randomwalk,22355,False,32,2.235739
250,3169,randomwalk,33213,False,32,3.321658
250,3169,randomwalk,25202,False,32,2.520471
250,3169,randomwalk,26371,False,32,2.637384
250,3169,randomwalk,37349,False,32,3.735306
250,15541,randomwalk,32745,False,32,3.274864
250,15541,randomwalk,32992,False,32,3.299552
250,15541,randomwalk,27709,False,32,2.771205
250,15541,randomwalk,26913,False,32,2.691592
250,15541,randomwalk,35706,False,32,3.570984
250,15541,randomwalk,25983,False,32,2.598580
250,15541,randomwalk,28662,False,32,2.866514
250,15541,randomwalk,18974,False,32,1.897608
250,15541,randomwalk,32963,False,32,3.296653
250,15541,randomwalk,10017,False,32,1.001804
250,15541,randomwalk,17025,False,32,1.702680
250,15541,randomwalk,29835,False,32,2.983812
250,15541,randomwalk,31349,False,32,3.135230
250,15541,randomwalk,44096,False,32,4.410063
250,15541,randomwalk,26211,False,32,2.621381
250,15541,randomwalk,28083,False,32,2.808607
250,15541,randomwalk,11231,False,32,1.123225
250,15541,randomwalk,40534,False,32,4.053831
250,15541,randomwalk,20529,False,32,2.053116
250,15541,randomwalk,30066,False,32,3.006920
250,15541,randomwalk,40941,False,32,4.094533
250,15541,randomwalk,24367,False,32,2.436954
250,15541,randomwalk,47832,False,32,4.783701
250,15541,randomwalk,57371,False,32,5.737706
250,15541,randomwalk,9734,False,32,0.973506
250,15541,randomwalk,26779,False,32,2.678191
250,15541,randomwalk,24307,False,32,2.430969
250,15541,randomwalk,24804,False,32,2.480663
250,15541,randomwalk,28129,False,32,2.813198
250,15541,randomwalk,32654,False,32,3.265747
250,15541,randomwalk,25093,False,32,2.509562
250,15541,randomwalk,35802,False,32,3.580578
250,15541,randomwalk,28378,False,32,2.838103
250,15541,randomwalk,44695,False,32,4.469973
250,15541,randomwalk,23563,False,32,2.356548
250,15541,randomwalk,28450,False,32,2.845304
250,15541,randomwalk,28648,False,32,2.865104
250,15541,randomwalk,27985,False,32,2.798800
250,15541,randomwalk,50229,False,32,5.023606
250,15541,randomwalk,31424,False,32,3.142815
250,15541,randomwalk,37663,False,32,3.766732
250,15541,randomwalk,34643,False,32,3.464670
250,15541,randomwalk,39280,False,32,3.928407
250,15541,randomwalk,35183,False,32,3.518671
250,15541,randomwalk,16610,False,32,1.661173
250,15541,randomwalk,38586,False,32,3.859008
250,15541,randomwalk,31143,False,32,3.114623
250,15541,randomwalk,29335,False,32,2.933817
250,15541,randomwalk,27449,False,32,2.745190
250,15541,randomwalk,40703,False,32,4.070726
250,12508,randomwalk,46041,False,32,4.604616
250,12508,randomwalk,17527,False,32,1.752886
250,12508,randomwalk,21124,False,32,2.112744
250,12508,randomwalk,31081,False,32,3.108538
250,12508,randomwalk,21812,False,32,2.181502
250,12508,randomwalk,18307,False,32,1.830927
250,12508,randomwalk,29498,False,32,2.950129
250,12508,randomwalk,13224,False,32,1.322545
250,12508,randomwalk,23794,False,32,2.379661
250,12508,randomwalk,17108,False,32,1.710984
250,12508,randomwalk,24934,False,32,2.493667
250,12508,randomwalk,33535,False,32,3.353862
250,12508,randomwalk,24190,False,32,2.419262
250,12508,randomwalk,19628,False,32,1.963012
250,12508,randomwalk,38026,False,32,3.803008
250,12508,randomwalk,37786,False,32,3.779006
250,12508,randomwalk,38851,False,32,3.885535
250,12508,randomwalk,21171,False,32,2.117331
250,12508,randomwalk,48717,False,32,4.872216
250,12508,randomwalk,30348,False,32,3.035133
250,12508,randomwalk,27557,False,32,2.756001
250,12508,randomwalk,28515,False,32,2.851799
250,12508,randomwalk,36345,False,32,3.635077
250,12508,randomwalk,15022,False,32,1.502415
250,12508,randomwalk,24187,False,32,2.419023
250,12508,randomwalk,30542,False,32,3.054558
250,12508,randomwalk,43790,False,32,4.379484
250,12508,randomwalk,29487,False,32,2.949010
250,12508,randomwalk,24440,False,32,2.444270
250,12508,randomwalk,33088,False,32,3.309162
250,12508,randomwalk,42201,False,32,4.220552
250,12508,randomwalk,37176,False,32,3.718003
250,12508,randomwalk,23202,False,32,2.320456
250,12508,randomwalk,29007,False,32,2.901018
250,12508,randomwalk,29795,False,32,2.979822
250,12508,randomwalk,19969,False,32,1.997131
250,12508,randomwalk,35311,False,32,3.531495
250,12508,randomwalk,30259,False,32,3.026228
250,12508,randomwalk,31858,False,32,3.186149
250,12508,randomwalk,26481,False,32,2.648399
250,12508,randomwalk,50900,False,32,5.090552
250,12508,randomwalk,68903,False,32,6.891036
250,12508,randomwalk,26207,False,32,2.621001
250,12508,randomwalk,51212,False,32,5.121902
250,12508,randomwalk,51200,False,32,5.120676
250,12508,randomwalk,36415,False,32,3.641927
250,12508,randomwalk,41402,False,32,4.140647
250,12508,randomwalk,17888,False,32,1.789000
250,12508,randomwalk,14826,False,32,1.482761
250,12508,randomwalk,34295,False,32,3.429863
250,27744,randomwalk,29722,False,32,2.972544
250,27744,randomwalk,42987,False,32,4.299290
250,27744,randomwalk,25693,False,32,2.569585
250,27744,randomwalk,48361,False,32,4.836740
250,27744,randomwalk,22188,False,32,2.219088
250,27744,randomwalk,36756,False,32,3.676013
250,27744,randomwalk,39707,False,32,3.971140
250,27744,randomwalk,36560,False,32,3.656395
250,27744,randomwalk,36067,False,32,3.607176
250,27744,randomwalk,29110,False,32,2.911344
250,27744,randomwalk,29648,False,32,2.965199
250,27744,randomwalk,27002,False,32,2.700539
250,27744,randomwalk,44966,False,32,4.497144
250,27744,randomwalk,43047,False,32,4.305189
250,27744,randomwalk,30306,False,32,3.030935
250,27744,randomwalk,24535,False,32,2.453813
250,27744,randomwalk,36930,False,32,3.693494
250,27744,randomwalk,22818,False,32,2.282051
250,27744,randomwalk,40387,False,32,4.039159
250,27744,randomwalk,34869,False,32,3.487418
250,27744,randomwalk,25839,False,32,2.584192
250,27744,randomwalk,32738,False,32,3.279913
250,27744,randomwalk,23481,False,32,2.348412
250,27744,randomwalk,46286,False,32,4.629313
250,27744,randomwalk,27539,False,32,2.755347
250,27744,randomwalk,45995,False,32,4.600196
250,27744,randomwalk,32293,False,32,3.230412
250,27744,randomwalk,31572,False,32,3.157666
250,27744,randomwalk,24163,False,32,2.416621
250,27744,randomwalk,17269,False,32,1.727129
250,27744,randomwalk,23400,False,32,2.340441
250,27744,randomwalk,20558,False,32,2.056034
250,27744,randomwalk,39593,False,32,3.960370
250,27744,randomwalk,26655,False,32,2.666052
250,27744,randomwalk,20046,False,32,2.004833
250,27744,randomwalk,32460,False,32,3.246479
250,27744,randomwalk,31779,False,32,3.178332
250,27744,randomwalk,27356,False,32,2.735908
250,27744,randomwalk,25172,False,32,2.517481
250,27744,randomwalk,24346,False,32,2.435053
250,27744,randomwalk,39142,False,32,3.914685
